"image","xmin","ymin","xmax","ymax","label"
"test21-1_row5_plus_12x.png",1485,0,1526,239,"not_recognized"
"test21-1_row5_plus_12x.png",1585,0,1627,239,"not_recognized"
"test21-1_row5_plus_12x.png",1648,0,1690,239,"not_recognized"
"test21-1_row5_plus_12x.png",1710,0,1751,239,"not_recognized"
"test21-1_row5_plus_12x.png",1773,0,1814,239,"not_recognized"
"test21-1_row5_plus_12x.png",1828,0,1872,239,"recognized"
"test21-1_row5_plus_12x.png",1860,0,1902,239,"not_recognized"
"test21-1_row5_plus_12x.png",1928,0,1967,239,"not_recognized"
"test21-1_row5_plus_12x.png",2023,0,2065,239,"not_recognized"
"test21-1_row5_plus_12x.png",2085,0,2126,239,"not_recognized"
"test21-1_row5_plus_12x.png",2148,0,2189,239,"not_recognized"
"test21-1_row5_plus_12x.png",2211,0,2253,239,"not_recognized"
"test21-1_row5_plus_12x.png",2273,0,2314,239,"not_recognized"
"test21-1_row5_plus_12x.png",2314,0,2386,239,"recognized"
"test21-1_row5_plus_15x.png",114,0,175,239,"recognized"
"test21-1_row5_plus_15x.png",184,0,242,239,"recognized"
"test21-1_row5_plus_15x.png",278,0,319,239,"not_recognized"
"test21-1_row5_plus_15x.png",342,0,383,239,"not_recognized"
"test21-1_row5_plus_15x.png",407,0,448,239,"not_recognized"
"test21-1_row5_plus_15x.png",471,0,513,239,"not_recognized"
"test21-1_row5_plus_15x.png",536,0,577,239,"not_recognized"
"test21-1_row5_plus_15x.png",600,0,641,239,"not_recognized"
"test21-1_row5_plus_15x.png",664,0,705,239,"not_recognized"
"test21-1_row5_plus_15x.png",729,0,771,239,"not_recognized"
"test21-1_row5_plus_15x.png",785,0,829,239,"recognized"
"test21-1_row5_plus_15x.png",817,0,858,239,"not_recognized"
"test21-1_row5_plus_15x.png",882,0,923,239,"not_recognized"
"test21-1_row5_plus_15x.png",946,0,988,239,"not_recognized"
"test21-1_row5_plus_15x.png",1010,0,1051,239,"not_recognized"
"test21-1_row5_plus_15x.png",1075,0,1116,239,"not_recognized"
"test21-1_row5_plus_15x.png",1139,0,1181,239,"not_recognized"
"test21-1_row5_plus_15x.png",1204,0,1245,239,"not_recognized"
"test21-1_row5_plus_15x.png",1268,0,1309,239,"not_recognized"
"test21-1_row5_plus_15x.png",1327,0,1365,239,"recognized"
"test21-1_row5_plus_15x.png",1363,0,1401,239,"not_recognized"
"test21-1_row5_plus_15x.png",1425,0,1464,239,"not_recognized"
"test21-1_row5_plus_15x.png",1482,0,1523,239,"not_recognized"
"test21-1_row5_plus_15x.png",1582,0,1624,239,"not_recognized"
"test21-1_row5_plus_15x.png",1645,0,1687,239,"not_recognized"
"test21-1_row5_plus_15x.png",1707,0,1748,239,"not_recognized"
"test21-1_row5_plus_15x.png",1770,0,1811,239,"not_recognized"
"test21-1_row5_plus_15x.png",1825,0,1869,239,"recognized"
"test21-1_row5_plus_15x.png",1857,0,1899,239,"not_recognized"
"test21-1_row5_plus_15x.png",1925,0,1964,239,"not_recognized"
"test21-1_row5_plus_15x.png",2020,0,2062,239,"not_recognized"
"test21-1_row5_plus_15x.png",2082,0,2123,239,"not_recognized"
"test21-1_row5_plus_15x.png",2145,0,2186,239,"not_recognized"
"test21-1_row5_plus_15x.png",2208,0,2250,239,"not_recognized"
"test21-1_row5_plus_15x.png",2270,0,2311,239,"not_recognized"
"test21-1_row5_plus_15x.png",2311,0,2383,239,"recognized"
"test21-1_row5_plus_5x.png",124,0,185,239,"recognized"
"test21-1_row5_plus_5x.png",194,0,252,239,"recognized"
"test21-1_row5_plus_5x.png",288,0,329,239,"not_recognized"
"test21-1_row5_plus_5x.png",352,0,393,239,"not_recognized"
"test21-1_row5_plus_5x.png",417,0,458,239,"not_recognized"
"test21-1_row5_plus_5x.png",481,0,523,239,"not_recognized"
"test21-1_row5_plus_5x.png",546,0,587,239,"not_recognized"
"test21-1_row5_plus_5x.png",610,0,651,239,"not_recognized"
"test21-1_row5_plus_5x.png",674,0,715,239,"not_recognized"
"test21-1_row5_plus_5x.png",739,0,781,239,"not_recognized"
"test21-1_row5_plus_5x.png",795,0,839,239,"recognized"
"test21-1_row5_plus_5x.png",827,0,868,239,"not_recognized"
"test21-1_row5_plus_5x.png",892,0,933,239,"not_recognized"
"test21-1_row5_plus_5x.png",956,0,998,239,"not_recognized"
"test21-1_row5_plus_5x.png",1020,0,1061,239,"not_recognized"
"test21-1_row5_plus_5x.png",1085,0,1126,239,"not_recognized"
"test21-1_row5_plus_5x.png",1149,0,1191,239,"not_recognized"
"test21-1_row5_plus_5x.png",1214,0,1255,239,"not_recognized"
"test21-1_row5_plus_5x.png",1278,0,1319,239,"not_recognized"
"test21-1_row5_plus_5x.png",1337,0,1375,239,"recognized"
"test21-1_row5_plus_5x.png",1373,0,1411,239,"not_recognized"
"test21-1_row5_plus_5x.png",1435,0,1474,239,"not_recognized"
"test21-1_row5_plus_5x.png",1492,0,1533,239,"not_recognized"
"test21-1_row5_plus_5x.png",1592,0,1634,239,"not_recognized"
"test21-1_row5_plus_5x.png",1655,0,1697,239,"not_recognized"
"test21-1_row5_plus_5x.png",1717,0,1758,239,"not_recognized"
"test21-1_row5_plus_5x.png",1780,0,1821,239,"not_recognized"
"test21-1_row5_plus_5x.png",1835,0,1879,239,"recognized"
"test21-1_row5_plus_5x.png",1867,0,1909,239,"not_recognized"
"test21-1_row5_plus_5x.png",1935,0,1974,239,"not_recognized"
"test21-1_row5_plus_5x.png",2030,0,2072,239,"not_recognized"
"test21-1_row5_plus_5x.png",2092,0,2133,239,"not_recognized"
"test21-1_row5_plus_5x.png",2155,0,2196,239,"not_recognized"
"test21-1_row5_plus_5x.png",2218,0,2260,239,"not_recognized"
"test21-1_row5_plus_5x.png",2280,0,2321,239,"not_recognized"
"test21-1_row5_plus_5x.png",2321,0,2393,239,"recognized"
"test21-1_row6.png",128,0,189,239,"recognized"
"test21-1_row6.png",199,0,257,239,"recognized"
"test21-1_row6.png",293,0,334,239,"not_recognized"
"test21-1_row6.png",356,0,398,239,"not_recognized"
"test21-1_row6.png",419,0,460,239,"not_recognized"
"test21-1_row6.png",520,0,562,239,"not_recognized"
"test21-1_row6.png",583,0,624,239,"not_recognized"
"test21-1_row6.png",646,0,687,239,"not_recognized"
"test21-1_row6.png",710,0,752,239,"not_recognized"
"test21-1_row6.png",767,0,805,239,"recognized"
"test21-1_row6.png",797,0,838,239,"not_recognized"
"test21-1_row6.png",862,0,903,239,"not_recognized"
"test21-1_row6.png",927,0,968,239,"not_recognized"
"test21-1_row6.png",992,0,1034,239,"not_recognized"
"test21-1_row6.png",1056,0,1097,239,"not_recognized"
"test21-1_row6.png",1121,0,1162,239,"not_recognized"
"test21-1_row6.png",1186,0,1228,239,"not_recognized"
"test21-1_row6.png",1251,0,1292,239,"not_recognized"
"test21-1_row6.png",1310,0,1348,239,"recognized"
"test21-1_row6.png",1340,0,1381,239,"not_recognized"
"test21-1_row6.png",1406,0,1447,239,"not_recognized"
"test21-1_row6.png",1473,0,1514,239,"not_recognized"
"test21-1_row6.png",1539,0,1580,239,"not_recognized"
"test21-1_row6.png",1611,0,1650,239,"not_recognized"
"test21-1_row6.png",1672,0,1714,239,"not_recognized"
"test21-1_row6.png",1778,0,1819,239,"not_recognized"
"test21-1_row6.png",1838,0,1876,239,"recognized"
"test21-1_row6.png",1868,0,1909,239,"not_recognized"
"test21-1_row6.png",1931,0,1972,239,"not_recognized"
"test21-1_row6.png",1994,0,2035,239,"not_recognized"
"test21-1_row6.png",2057,0,2099,239,"not_recognized"
"test21-1_row6.png",2121,0,2162,239,"not_recognized"
"test21-1_row6.png",2222,0,2264,239,"not_recognized"
"test21-1_row6.png",2285,0,2326,239,"not_recognized"
"test21-1_row6.png",2335,0,2365,239,"recognized"
"test21-1_row6_minus_10x.png",138,0,199,239,"recognized"
"test21-1_row6_minus_10x.png",209,0,267,239,"recognized"
"test21-1_row6_minus_10x.png",303,0,344,239,"not_recognized"
"test21-1_row6_minus_10x.png",366,0,408,239,"not_recognized"
"test21-1_row6_minus_10x.png",429,0,470,239,"not_recognized"
"test21-1_row6_minus_10x.png",530,0,572,239,"not_recognized"
"test21-1_row6_minus_10x.png",593,0,634,239,"not_recognized"
"test21-1_row6_minus_10x.png",656,0,697,239,"not_recognized"
"test21-1_row6_minus_10x.png",720,0,762,239,"not_recognized"
"test21-1_row6_minus_10x.png",777,0,815,239,"recognized"
"test21-1_row6_minus_10x.png",807,0,848,239,"not_recognized"
"test21-1_row6_minus_10x.png",872,0,913,239,"not_recognized"
"test21-1_row6_minus_10x.png",937,0,978,239,"not_recognized"
"test21-1_row6_minus_10x.png",1002,0,1044,239,"not_recognized"
"test21-1_row6_minus_10x.png",1066,0,1107,239,"not_recognized"
"test21-1_row6_minus_10x.png",1131,0,1172,239,"not_recognized"
"test21-1_row6_minus_10x.png",1196,0,1238,239,"not_recognized"
"test21-1_row6_minus_10x.png",1261,0,1302,239,"not_recognized"
"test21-1_row6_minus_10x.png",1320,0,1358,239,"recognized"
"test21-1_row6_minus_10x.png",1350,0,1391,239,"not_recognized"
"test21-1_row6_minus_10x.png",1416,0,1457,239,"not_recognized"
"test21-1_row6_minus_10x.png",1483,0,1524,239,"not_recognized"
"test21-1_row6_minus_10x.png",1549,0,1590,239,"not_recognized"
"test21-1_row6_minus_10x.png",1621,0,1660,239,"not_recognized"
"test21-1_row6_minus_10x.png",1682,0,1724,239,"not_recognized"
"test21-1_row6_minus_10x.png",1788,0,1829,239,"not_recognized"
"test21-1_row6_minus_10x.png",1848,0,1886,239,"recognized"
"test21-1_row6_minus_10x.png",1878,0,1919,239,"not_recognized"
"test21-1_row6_minus_10x.png",1941,0,1982,239,"not_recognized"
"test21-1_row6_minus_10x.png",2004,0,2045,239,"not_recognized"
"test21-1_row6_minus_10x.png",2067,0,2109,239,"not_recognized"
"test21-1_row6_minus_10x.png",2131,0,2172,239,"not_recognized"
"test21-1_row6_minus_10x.png",2232,0,2274,239,"not_recognized"
"test21-1_row6_minus_10x.png",2295,0,2336,239,"not_recognized"
"test21-1_row6_minus_10x.png",2345,0,2375,239,"recognized"
"test21-1_row6_minus_12x.png",140,0,201,239,"recognized"
"test21-1_row6_minus_12x.png",211,0,269,239,"recognized"
"test21-1_row6_minus_12x.png",305,0,346,239,"not_recognized"
"test21-1_row6_minus_12x.png",368,0,410,239,"not_recognized"
"test21-1_row6_minus_12x.png",431,0,472,239,"not_recognized"
"test21-1_row6_minus_12x.png",532,0,574,239,"not_recognized"
"test21-1_row6_minus_12x.png",595,0,636,239,"not_recognized"
"test21-1_row6_minus_12x.png",658,0,699,239,"not_recognized"
"test21-1_row6_minus_12x.png",722,0,764,239,"not_recognized"
"test21-1_row6_minus_12x.png",779,0,817,239,"recognized"
"test21-1_row6_minus_12x.png",809,0,850,239,"not_recognized"
"test21-1_row6_minus_12x.png",874,0,915,239,"not_recognized"
"test21-1_row6_minus_12x.png",939,0,980,239,"not_recognized"
"test21-1_row6_minus_12x.png",1004,0,1046,239,"not_recognized"
"test21-1_row6_minus_12x.png",1068,0,1109,239,"not_recognized"
"test21-1_row6_minus_12x.png",1133,0,1174,239,"not_recognized"
"test21-1_row6_minus_12x.png",1198,0,1240,239,"not_recognized"
"test21-1_row6_minus_12x.png",1263,0,1304,239,"not_recognized"
"test21-1_row6_minus_12x.png",1322,0,1360,239,"recognized"
"test21-1_row6_minus_12x.png",1352,0,1393,239,"not_recognized"
"test21-1_row6_minus_12x.png",1418,0,1459,239,"not_recognized"
"test21-1_row6_minus_12x.png",1485,0,1526,239,"not_recognized"
"test21-1_row6_minus_12x.png",1551,0,1592,239,"not_recognized"
"test21-1_row6_minus_12x.png",1623,0,1662,239,"not_recognized"
"test21-1_row6_minus_12x.png",1684,0,1726,239,"not_recognized"
"test21-1_row6_minus_12x.png",1790,0,1831,239,"not_recognized"
"test21-1_row6_minus_12x.png",1850,0,1888,239,"recognized"
"test21-1_row6_minus_12x.png",1880,0,1921,239,"not_recognized"
"test21-1_row6_minus_12x.png",1943,0,1984,239,"not_recognized"
"test21-1_row6_minus_12x.png",2006,0,2047,239,"not_recognized"
"test21-1_row6_minus_12x.png",2069,0,2111,239,"not_recognized"
"test21-1_row6_minus_12x.png",2133,0,2174,239,"not_recognized"
"test21-1_row6_minus_12x.png",2234,0,2276,239,"not_recognized"
"test21-1_row6_minus_12x.png",2297,0,2338,239,"not_recognized"
"test21-1_row6_minus_12x.png",2347,0,2377,239,"recognized"
"test21-1_row6_minus_15x.png",143,0,204,239,"recognized"
"test21-1_row6_minus_15x.png",214,0,272,239,"recognized"
"test21-1_row6_minus_15x.png",308,0,349,239,"not_recognized"
"test21-1_row6_minus_15x.png",371,0,413,239,"not_recognized"
"test21-1_row6_minus_15x.png",434,0,475,239,"not_recognized"
"test21-1_row6_minus_15x.png",535,0,577,239,"not_recognized"
"test21-1_row6_minus_15x.png",598,0,639,239,"not_recognized"
"test21-1_row6_minus_15x.png",661,0,702,239,"not_recognized"
"test21-1_row6_minus_15x.png",725,0,767,239,"not_recognized"
"test21-1_row6_minus_15x.png",782,0,820,239,"recognized"
"test21-1_row6_minus_15x.png",812,0,853,239,"not_recognized"
"test21-1_row6_minus_15x.png",877,0,918,239,"not_recognized"
"test21-1_row6_minus_15x.png",942,0,983,239,"not_recognized"
"test21-1_row6_minus_15x.png",1007,0,1049,239,"not_recognized"
"test21-1_row6_minus_15x.png",1071,0,1112,239,"not_recognized"
"test21-1_row6_minus_15x.png",1136,0,1177,239,"not_recognized"
"test21-1_row6_minus_15x.png",1201,0,1243,239,"not_recognized"
"test21-1_row6_minus_15x.png",1266,0,1307,239,"not_recognized"
"test21-1_row6_minus_15x.png",1325,0,1363,239,"recognized"
"test21-1_row6_minus_15x.png",1355,0,1396,239,"not_recognized"
"test21-1_row6_minus_15x.png",1421,0,1462,239,"not_recognized"
"test21-1_row6_minus_15x.png",1488,0,1529,239,"not_recognized"
"test21-1_row6_minus_15x.png",1554,0,1595,239,"not_recognized"
"test21-1_row6_minus_15x.png",1626,0,1665,239,"not_recognized"
"test21-1_row6_minus_15x.png",1687,0,1729,239,"not_recognized"
"test21-1_row6_minus_15x.png",1793,0,1834,239,"not_recognized"
"test21-1_row6_minus_15x.png",1853,0,1891,239,"recognized"
"test21-1_row6_minus_15x.png",1883,0,1924,239,"not_recognized"
"test21-1_row6_minus_15x.png",1946,0,1987,239,"not_recognized"
"test21-1_row6_minus_15x.png",2009,0,2050,239,"not_recognized"
"test21-1_row6_minus_15x.png",2072,0,2114,239,"not_recognized"
"test21-1_row6_minus_15x.png",2136,0,2177,239,"not_recognized"
"test21-1_row6_minus_15x.png",2237,0,2279,239,"not_recognized"
"test21-1_row6_minus_15x.png",2300,0,2341,239,"not_recognized"
"test21-1_row6_minus_15x.png",2350,0,2380,239,"recognized"
"test21-1_row6_minus_5x.png",133,0,194,239,"recognized"
"test21-1_row6_minus_5x.png",204,0,262,239,"recognized"
"test21-1_row6_minus_5x.png",298,0,339,239,"not_recognized"
"test21-1_row6_minus_5x.png",361,0,403,239,"not_recognized"
"test21-1_row6_minus_5x.png",424,0,465,239,"not_recognized"
"test21-1_row6_minus_5x.png",525,0,567,239,"not_recognized"
"test21-1_row6_minus_5x.png",588,0,629,239,"not_recognized"
"test21-1_row6_minus_5x.png",651,0,692,239,"not_recognized"
"test21-1_row6_minus_5x.png",715,0,757,239,"not_recognized"
"test21-1_row6_minus_5x.png",772,0,810,239,"recognized"
"test21-1_row6_minus_5x.png",802,0,843,239,"not_recognized"
"test21-1_row6_minus_5x.png",867,0,908,239,"not_recognized"
"test21-1_row6_minus_5x.png",932,0,973,239,"not_recognized"
"test21-1_row6_minus_5x.png",997,0,1039,239,"not_recognized"
"test21-1_row6_minus_5x.png",1061,0,1102,239,"not_recognized"
"test21-1_row6_minus_5x.png",1126,0,1167,239,"not_recognized"
"test21-1_row6_minus_5x.png",1191,0,1233,239,"not_recognized"
"test21-1_row6_minus_5x.png",1256,0,1297,239,"not_recognized"
"test21-1_row6_minus_5x.png",1315,0,1353,239,"recognized"
"test21-1_row6_minus_5x.png",1345,0,1386,239,"not_recognized"
"test21-1_row6_minus_5x.png",1411,0,1452,239,"not_recognized"
"test21-1_row6_minus_5x.png",1478,0,1519,239,"not_recognized"
"test21-1_row6_minus_5x.png",1544,0,1585,239,"not_recognized"
"test21-1_row6_minus_5x.png",1616,0,1655,239,"not_recognized"
"test21-1_row6_minus_5x.png",1677,0,1719,239,"not_recognized"
"test21-1_row6_minus_5x.png",1783,0,1824,239,"not_recognized"
"test21-1_row6_minus_5x.png",1843,0,1881,239,"recognized"
"test21-1_row6_minus_5x.png",1873,0,1914,239,"not_recognized"
"test21-1_row6_minus_5x.png",1936,0,1977,239,"not_recognized"
"test21-1_row6_minus_5x.png",1999,0,2040,239,"not_recognized"
"test21-1_row6_minus_5x.png",2062,0,2104,239,"not_recognized"
"test21-1_row6_minus_5x.png",2126,0,2167,239,"not_recognized"
"test21-1_row6_minus_5x.png",2227,0,2269,239,"not_recognized"
"test21-1_row6_minus_5x.png",2290,0,2331,239,"not_recognized"
"test21-1_row6_minus_5x.png",2340,0,2370,239,"recognized"
"test21-1_row6_plus_10x.png",118,0,179,239,"recognized"
"test21-1_row6_plus_10x.png",189,0,247,239,"recognized"
"test21-1_row6_plus_10x.png",283,0,324,239,"not_recognized"
"test21-1_row6_plus_10x.png",346,0,388,239,"not_recognized"
"test21-1_row6_plus_10x.png",409,0,450,239,"not_recognized"
"test21-1_row6_plus_10x.png",510,0,552,239,"not_recognized"
"test21-1_row6_plus_10x.png",573,0,614,239,"not_recognized"
"test21-1_row6_plus_10x.png",636,0,677,239,"not_recognized"
"test21-1_row6_plus_10x.png",700,0,742,239,"not_recognized"
"test21-1_row6_plus_10x.png",757,0,795,239,"recognized"
"test21-1_row6_plus_10x.png",787,0,828,239,"not_recognized"
"test21-1_row6_plus_10x.png",852,0,893,239,"not_recognized"
"test21-1_row6_plus_10x.png",917,0,958,239,"not_recognized"
"test21-1_row6_plus_10x.png",982,0,1024,239,"not_recognized"
"test21-1_row6_plus_10x.png",1046,0,1087,239,"not_recognized"
"test21-1_row6_plus_10x.png",1111,0,1152,239,"not_recognized"
"test21-1_row6_plus_10x.png",1176,0,1218,239,"not_recognized"
"test21-1_row6_plus_10x.png",1241,0,1282,239,"not_recognized"
"test21-1_row6_plus_10x.png",1300,0,1338,239,"recognized"
"test21-1_row6_plus_10x.png",1330,0,1371,239,"not_recognized"
"test21-1_row6_plus_10x.png",1396,0,1437,239,"not_recognized"
"test21-1_row6_plus_10x.png",1463,0,1504,239,"not_recognized"
"test21-1_row6_plus_10x.png",1529,0,1570,239,"not_recognized"
"test21-1_row6_plus_10x.png",1601,0,1640,239,"not_recognized"
"test21-1_row6_plus_10x.png",1662,0,1704,239,"not_recognized"
"test21-1_row6_plus_10x.png",1768,0,1809,239,"not_recognized"
"test21-1_row6_plus_10x.png",1828,0,1866,239,"recognized"
"test21-1_row6_plus_10x.png",1858,0,1899,239,"not_recognized"
"test21-1_row6_plus_10x.png",1921,0,1962,239,"not_recognized"
"test21-1_row6_plus_10x.png",1984,0,2025,239,"not_recognized"
"test21-1_row6_plus_10x.png",2047,0,2089,239,"not_recognized"
"test21-1_row6_plus_10x.png",2111,0,2152,239,"not_recognized"
"test21-1_row6_plus_10x.png",2212,0,2254,239,"not_recognized"
"test21-1_row6_plus_10x.png",2275,0,2316,239,"not_recognized"
"test21-1_row6_plus_10x.png",2325,0,2355,239,"recognized"
"test21-1_row6_plus_12x.png",116,0,177,239,"recognized"
"test21-1_row6_plus_12x.png",187,0,245,239,"recognized"
"test21-1_row6_plus_12x.png",281,0,322,239,"not_recognized"
"test21-1_row6_plus_12x.png",344,0,386,239,"not_recognized"
"test21-1_row6_plus_12x.png",407,0,448,239,"not_recognized"
"test21-1_row6_plus_12x.png",508,0,550,239,"not_recognized"
"test21-1_row6_plus_12x.png",571,0,612,239,"not_recognized"
"test21-1_row6_plus_12x.png",634,0,675,239,"not_recognized"
"test21-1_row6_plus_12x.png",698,0,740,239,"not_recognized"
"test21-1_row6_plus_12x.png",755,0,793,239,"recognized"
"test21-1_row6_plus_12x.png",785,0,826,239,"not_recognized"
"test21-1_row6_plus_12x.png",850,0,891,239,"not_recognized"
"test21-1_row6_plus_12x.png",915,0,956,239,"not_recognized"
"test21-1_row6_plus_12x.png",980,0,1022,239,"not_recognized"
"test21-1_row6_plus_12x.png",1044,0,1085,239,"not_recognized"
"test21-1_row6_plus_12x.png",1109,0,1150,239,"not_recognized"
"test21-1_row6_plus_12x.png",1174,0,1216,239,"not_recognized"
"test21-1_row6_plus_12x.png",1239,0,1280,239,"not_recognized"
"test21-1_row6_plus_12x.png",1298,0,1336,239,"recognized"
"test21-1_row6_plus_12x.png",1328,0,1369,239,"not_recognized"
"test21-1_row6_plus_12x.png",1394,0,1435,239,"not_recognized"
"test21-1_row6_plus_12x.png",1461,0,1502,239,"not_recognized"
"test21-1_row6_plus_12x.png",1527,0,1568,239,"not_recognized"
"test21-1_row6_plus_12x.png",1599,0,1638,239,"not_recognized"
"test21-1_row6_plus_12x.png",1660,0,1702,239,"not_recognized"
"test21-1_row6_plus_12x.png",1766,0,1807,239,"not_recognized"
"test21-1_row6_plus_12x.png",1826,0,1864,239,"recognized"
"test21-1_row6_plus_12x.png",1856,0,1897,239,"not_recognized"
"test21-1_row6_plus_12x.png",1919,0,1960,239,"not_recognized"
"test21-1_row6_plus_12x.png",1982,0,2023,239,"not_recognized"
"test21-1_row6_plus_12x.png",2045,0,2087,239,"not_recognized"
"test21-1_row6_plus_12x.png",2109,0,2150,239,"not_recognized"
"test21-1_row6_plus_12x.png",2210,0,2252,239,"not_recognized"
"test21-1_row6_plus_12x.png",2273,0,2314,239,"not_recognized"
"test21-1_row6_plus_12x.png",2323,0,2353,239,"recognized"
"test21-1_row6_plus_15x.png",113,0,174,239,"recognized"
"test21-1_row6_plus_15x.png",184,0,242,239,"recognized"
"test21-1_row6_plus_15x.png",278,0,319,239,"not_recognized"
"test21-1_row6_plus_15x.png",341,0,383,239,"not_recognized"
"test21-1_row6_plus_15x.png",404,0,445,239,"not_recognized"
"test21-1_row6_plus_15x.png",505,0,547,239,"not_recognized"
"test21-1_row6_plus_15x.png",568,0,609,239,"not_recognized"
"test21-1_row6_plus_15x.png",631,0,672,239,"not_recognized"
"test21-1_row6_plus_15x.png",695,0,737,239,"not_recognized"
"test21-1_row6_plus_15x.png",752,0,790,239,"recognized"
"test21-1_row6_plus_15x.png",782,0,823,239,"not_recognized"
"test21-1_row6_plus_15x.png",847,0,888,239,"not_recognized"
"test21-1_row6_plus_15x.png",912,0,953,239,"not_recognized"
"test21-1_row6_plus_15x.png",977,0,1019,239,"not_recognized"
"test21-1_row6_plus_15x.png",1041,0,1082,239,"not_recognized"
"test21-1_row6_plus_15x.png",1106,0,1147,239,"not_recognized"
"test21-1_row6_plus_15x.png",1171,0,1213,239,"not_recognized"
"test21-1_row6_plus_15x.png",1236,0,1277,239,"not_recognized"
"test21-1_row6_plus_15x.png",1295,0,1333,239,"recognized"
"test21-1_row6_plus_15x.png",1325,0,1366,239,"not_recognized"
"test21-1_row6_plus_15x.png",1391,0,1432,239,"not_recognized"
"test21-1_row6_plus_15x.png",1458,0,1499,239,"not_recognized"
"test21-1_row6_plus_15x.png",1524,0,1565,239,"not_recognized"
"test21-1_row6_plus_15x.png",1596,0,1635,239,"not_recognized"
"test21-1_row6_plus_15x.png",1657,0,1699,239,"not_recognized"
"test21-1_row6_plus_15x.png",1763,0,1804,239,"not_recognized"
"test21-1_row6_plus_15x.png",1823,0,1861,239,"recognized"
"test21-1_row6_plus_15x.png",1853,0,1894,239,"not_recognized"
"test21-1_row6_plus_15x.png",1916,0,1957,239,"not_recognized"
"test21-1_row6_plus_15x.png",1979,0,2020,239,"not_recognized"
"test21-1_row6_plus_15x.png",2042,0,2084,239,"not_recognized"
"test21-1_row6_plus_15x.png",2106,0,2147,239,"not_recognized"
"test21-1_row6_plus_15x.png",2207,0,2249,239,"not_recognized"
"test21-1_row6_plus_15x.png",2270,0,2311,239,"not_recognized"
"test21-1_row6_plus_15x.png",2320,0,2350,239,"recognized"
"test21-1_row6_plus_5x.png",123,0,184,239,"recognized"
"test21-1_row6_plus_5x.png",194,0,252,239,"recognized"
"test21-1_row6_plus_5x.png",288,0,329,239,"not_recognized"
"test21-1_row6_plus_5x.png",351,0,393,239,"not_recognized"
"test21-1_row6_plus_5x.png",414,0,455,239,"not_recognized"
"test21-1_row6_plus_5x.png",515,0,557,239,"not_recognized"
"test21-1_row6_plus_5x.png",578,0,619,239,"not_recognized"
"test21-1_row6_plus_5x.png",641,0,682,239,"not_recognized"
"test21-1_row6_plus_5x.png",705,0,747,239,"not_recognized"
"test21-1_row6_plus_5x.png",762,0,800,239,"recognized"
"test21-1_row6_plus_5x.png",792,0,833,239,"not_recognized"
"test21-1_row6_plus_5x.png",857,0,898,239,"not_recognized"
"test21-1_row6_plus_5x.png",922,0,963,239,"not_recognized"
"test21-1_row6_plus_5x.png",987,0,1029,239,"not_recognized"
"test21-1_row6_plus_5x.png",1051,0,1092,239,"not_recognized"
"test21-1_row6_plus_5x.png",1116,0,1157,239,"not_recognized"
"test21-1_row6_plus_5x.png",1181,0,1223,239,"not_recognized"
"test21-1_row6_plus_5x.png",1246,0,1287,239,"not_recognized"
"test21-1_row6_plus_5x.png",1305,0,1343,239,"recognized"
"test21-1_row6_plus_5x.png",1335,0,1376,239,"not_recognized"
"test21-1_row6_plus_5x.png",1401,0,1442,239,"not_recognized"
"test21-1_row6_plus_5x.png",1468,0,1509,239,"not_recognized"
"test21-1_row6_plus_5x.png",1534,0,1575,239,"not_recognized"
"test21-1_row6_plus_5x.png",1606,0,1645,239,"not_recognized"
"test21-1_row6_plus_5x.png",1667,0,1709,239,"not_recognized"
"test21-1_row6_plus_5x.png",1773,0,1814,239,"not_recognized"
"test21-1_row6_plus_5x.png",1833,0,1871,239,"recognized"
"test21-1_row6_plus_5x.png",1863,0,1904,239,"not_recognized"
"test21-1_row6_plus_5x.png",1926,0,1967,239,"not_recognized"
"test21-1_row6_plus_5x.png",1989,0,2030,239,"not_recognized"
"test21-1_row6_plus_5x.png",2052,0,2094,239,"not_recognized"
"test21-1_row6_plus_5x.png",2116,0,2157,239,"not_recognized"
"test21-1_row6_plus_5x.png",2217,0,2259,239,"not_recognized"
"test21-1_row6_plus_5x.png",2280,0,2321,239,"not_recognized"
"test21-1_row6_plus_5x.png",2330,0,2360,239,"recognized"
"test21-1_row7.png",128,0,189,239,"recognized"
"test21-1_row7.png",199,0,257,239,"recognized"
"test21-1_row7.png",293,0,334,239,"not_recognized"
"test21-1_row7.png",366,0,407,239,"not_recognized"
"test21-1_row7.png",435,0,476,239,"not_recognized"
"test21-1_row7.png",506,0,548,239,"not_recognized"
"test21-1_row7.png",625,0,664,239,"not_recognized"
"test21-1_row7.png",734,0,775,239,"not_recognized"
"test21-1_row7.png",798,0,836,239,"recognized"
"test21-1_row7.png",830,0,871,239,"not_recognized"
"test21-1_row7.png",947,0,986,239,"not_recognized"
"test21-1_row7.png",1018,0,1056,239,"not_recognized"
"test21-1_row7.png",1085,0,1126,239,"not_recognized"
"test21-1_row7.png",1196,0,1238,239,"not_recognized"
"test21-1_row7.png",1269,0,1310,239,"not_recognized"
"test21-1_row7.png",1330,0,1374,239,"recognized"
"test21-1_row7.png",1362,0,1403,239,"not_recognized"
"test21-1_row7.png",1435,0,1476,239,"not_recognized"
"test21-1_row7.png",1510,0,1549,239,"not_recognized"
"test21-1_row7.png",1619,0,1660,239,"not_recognized"
"test21-1_row7.png",1688,0,1729,239,"not_recognized"
